,Rank,Team,Change,Prior,Date,Division
4,5,Washington DC Scandal,+1,6,2015-09-14,CLUB_WOMEN
5,6,Vancouver Traffic,-1,5,2015-09-14,CLUB_WOMEN
6,7,Atlanta Ozone,+1,8,2015-09-14,CLUB_WOMEN
7,8,Toronto Capitals,+4,12,2015-09-14,CLUB_WOMEN
8,9,Raleigh Phoenix,+5,14,2015-09-14,CLUB_WOMEN
9,10,San Francisco Nightlock,-3,7,2015-09-14,CLUB_WOMEN
10,11,Madison Heist,-2,9,2015-09-14,CLUB_WOMEN
11,12,Quebec Iris,+1,13,2015-09-14,CLUB_WOMEN
12,13,Portland Schwa,-2,11,2015-09-14,CLUB_WOMEN
13,14,Seattle Underground,+3,17,2015-09-14,CLUB_WOMEN
14,15,Texas Showdown,-5,10,2015-09-14,CLUB_WOMEN
15,16,Philadelphia Green,+3,19,2015-09-14,CLUB_WOMEN
16,17,Pittsburgh Hot Metal,-1,16,2015-09-14,CLUB_WOMEN
17,18,Los Angeles Viva,-,18,2015-09-14,CLUB_WOMEN
18,19,New York BENT,-4,15,2015-09-14,CLUB_WOMEN
19,20,San Diego Wildfire,-,20,2015-09-14,CLUB_WOMEN
20,21,Minneapolis Pop,+1,22,2015-09-14,CLUB_WOMEN
21,22,Boston Siege,+2,24,2015-09-14,CLUB_WOMEN
22,23,Chicago Nemesis,-2,21,2015-09-14,CLUB_WOMEN
23,24,Columbus Rival,+1,25,2015-09-14,CLUB_WOMEN
24,25,Atlanta Outbreak,,-,2015-09-14,CLUB_WOMEN
0,1,San Francisco Fury,-,1,2015-09-14,CLUB_WOMEN
1,2,Seattle Riot,-,2,2015-09-14,CLUB_WOMEN
2,3,Boston Brute Squad,-,3,2015-09-14,CLUB_WOMEN
3,4,Denver Molly Brown,-,4,2015-09-14,CLUB_WOMEN
4,5,Vancouver Traffic,-,5,2015-09-14,CLUB_WOMEN
5,6,Washington DC Scandal,-,6,2015-09-14,CLUB_WOMEN
6,7,San Francisco Nightlock,-,7,2015-09-14,CLUB_WOMEN
7,8,Atlanta Ozone,-,8,2015-09-14,CLUB_WOMEN
8,9,Madison Heist,-,9,2015-09-14,CLUB_WOMEN
9,10,Texas Showdown,-,10,2015-09-14,CLUB_WOMEN
10,11,Portland Schwa,-,11,2015-09-14,CLUB_WOMEN
11,12,Toronto Capitals,-,12,2015-09-14,CLUB_WOMEN
12,13,Quebec Iris,+6,19,2015-09-14,CLUB_WOMEN
13,14,Raleigh Phoenix,-1,13,2015-09-14,CLUB_WOMEN
14,15,New York BENT,+2,17,2015-09-14,CLUB_WOMEN
15,16,Pittsburgh Hot Metal,+4,20,2015-09-14,CLUB_WOMEN
16,17,Seattle Underground,-3,14,2015-09-14,CLUB_WOMEN
17,18,Los Angeles Viva,+7,25,2015-09-14,CLUB_WOMEN
18,19,Philadelphia Green,-3,16,2015-09-14,CLUB_WOMEN
19,20,San Diego Wildfire,+1,21,2015-09-14,CLUB_WOMEN
20,21,Chicago Nemesis,-6,15,2015-09-14,CLUB_WOMEN
21,22,Minneapolis Pop,-,22,2015-09-14,CLUB_WOMEN
22,23,Florida Tabby Rosa,-5,18,2015-09-14,CLUB_WOMEN
23,24,Boston Siege,-1,23,2015-09-14,CLUB_WOMEN
24,25,Columbus Rival,,-,2015-09-14,CLUB_WOMEN
0,1,San Francisco Fury,+1,2,2015-09-14,CLUB_WOMEN
1,2,Seattle Riot,-1,1,2015-09-14,CLUB_WOMEN
2,3,Boston Brute Squad,-,3,2015-09-14,CLUB_WOMEN
3,4,Denver Molly Brown,-,4,2015-09-14,CLUB_WOMEN
4,5,Vancouver Traffic,-,5,2015-09-14,CLUB_WOMEN
5,6,Washington DC Scandal,-,6,2015-09-14,CLUB_WOMEN
6,7,San Francisco Nightlock,-,7,2015-09-14,CLUB_WOMEN
7,8,Atlanta Ozone,+1,9,2015-09-14,CLUB_WOMEN
8,9,Madison Heist,+3,12,2015-09-14,CLUB_WOMEN
9,10,Texas Showdown,-2,8,2015-09-14,CLUB_WOMEN
10,11,Portland Schwa,-,11,2015-09-14,CLUB_WOMEN
11,12,Toronto Capitals,+1,13,2015-09-14,CLUB_WOMEN
12,13,Raleigh Phoenix,-3,10,2015-09-14,CLUB_WOMEN
13,14,Seattle Underground,-,14,2015-09-14,CLUB_WOMEN
14,15,Chicago Nemesis,-,15,2015-09-14,CLUB_WOMEN
15,16,Philadelphia Green,-,16,2015-09-14,CLUB_WOMEN
16,17,New York BENT,-,17,2015-09-14,CLUB_WOMEN
17,18,Florida Tabby Rosa,-,18,2015-09-14,CLUB_WOMEN
18,19,Quebec Iris,,-,2015-09-14,CLUB_WOMEN
19,20,Pittsburgh Hot Metal,-1,19,2015-09-14,CLUB_WOMEN
20,21,San Diego Wildfire,-1,20,2015-09-14,CLUB_WOMEN
21,22,Minneapolis Pop,-1,21,2015-09-14,CLUB_WOMEN
22,23,Boston Siege,-1,22,2015-09-14,CLUB_WOMEN
23,24,Kansas City Wicked,,-,2015-09-14,CLUB_WOMEN
24,25,Los Angeles Viva,-1,24,2015-09-14,CLUB_WOMEN
0,1,Seattle Riot,,,2015-09-14,CLUB_WOMEN
1,2,San Francisco Fury,,,2015-09-14,CLUB_WOMEN
2,3,Boston Brute Squad,,,2015-09-14,CLUB_WOMEN
3,4,Denver Molly Brown,,,2015-09-14,CLUB_WOMEN
4,5,Vancouver Traffic,,,2015-09-14,CLUB_WOMEN
5,6,Washington DC Scandal,,,2015-09-14,CLUB_WOMEN
6,7,San Francisco Nightlock,,,2015-09-14,CLUB_WOMEN
7,8,Texas Showdown,,,2015-09-14,CLUB_WOMEN
8,9,Atlanta Ozone,,,2015-09-14,CLUB_WOMEN
9,10,Raleigh Phoenix,,,2015-09-14,CLUB_WOMEN
10,11,Portland Schwa,,,2015-09-14,CLUB_WOMEN
11,12,Madison Heist,,,2015-09-14,CLUB_WOMEN
12,13,Toronto Capitals,,,2015-09-14,CLUB_WOMEN
13,14,Seattle Underground,,,2015-09-14,CLUB_WOMEN
14,15,Chicago Nemesis,,,2015-09-14,CLUB_WOMEN
15,16,Philadelphia Green,,,2015-09-14,CLUB_WOMEN
16,17,New York BENT,,,2015-09-14,CLUB_WOMEN
17,18,Florida Tabby Rosa,,,2015-09-14,CLUB_WOMEN
18,19,Pittsburgh Hot Metal,,,2015-09-14,CLUB_WOMEN
19,20,San Diego Wildfire,,,2015-09-14,CLUB_WOMEN
20,21,Minneapolis Pop,,,2015-09-14,CLUB_WOMEN
21,22,Boston Siege,,,2015-09-14,CLUB_WOMEN
22,23,Québec Nova,,,2015-09-14,CLUB_WOMEN
23,24,Los Angeles Viva,,,2015-09-14,CLUB_WOMEN
24,25,Chicago Dish,,,2015-09-14,CLUB_WOMEN
0,1,Boston Brute Squad,-,1,2014-10-09,CLUB_WOMEN
1,2,Seattle Riot,-,2,2014-10-09,CLUB_WOMEN
2,3,Washington DC Scandal,-,3,2014-10-09,CLUB_WOMEN
3,4,San Francisco Fury,-,4,2014-10-09,CLUB_WOMEN
4,5,Denver Molly Brown,+1,6,2014-10-09,CLUB_WOMEN
5,6,Vancouver Traffic,-1,5,2014-10-09,CLUB_WOMEN
6,7,Texas Showdown,-,7,2014-10-09,CLUB_WOMEN
7,8,Chicago Nemesis,+1,9,2014-10-09,CLUB_WOMEN
8,9,Atlanta Ozone,+1,10,2014-10-09,CLUB_WOMEN
9,10,New York BENT,-2,8,2014-10-09,CLUB_WOMEN
10,11,San Francisco Nightlock,+1,12,2014-10-09,CLUB_WOMEN
11,12,Madison Heist,-1,11,2014-10-09,CLUB_WOMEN
12,13,Toronto Capitals,-,13,2014-10-09,CLUB_WOMEN
13,14,Portland Schwa,+4,18,2014-10-09,CLUB_WOMEN
14,15,Philadelphia Green,+1,16,2014-10-09,CLUB_WOMEN
15,16,Seattle Underground,-2,14,2014-10-09,CLUB_WOMEN
16,17,Minneapolis Pop,-2,15,2014-10-09,CLUB_WOMEN
17,18,Chicago Dish,+1,19,2014-10-09,CLUB_WOMEN
18,19,Raleigh Phoenix,-2,17,2014-10-09,CLUB_WOMEN
19,20,Florida Tabby Rosa,+3,23,2014-10-09,CLUB_WOMEN
20,21,Québec Nova,-,21,2014-10-09,CLUB_WOMEN
21,22,Pittsburgh Hot Metal,+3,25,2014-10-09,CLUB_WOMEN
22,23,San Diego Wildfire,-3,20,2014-10-09,CLUB_WOMEN
23,24,Los Angeles Viva,,-,2014-10-09,CLUB_WOMEN
24,25,Dallas Maeve,,-,2014-10-09,CLUB_WOMEN
0,1,Boston Brute Squad,+1,2,2014-10-09,CLUB_WOMEN
1,2,Seattle Riot,-1,1,2014-10-09,CLUB_WOMEN
2,3,Washington DC Scandal,+1,4,2014-10-09,CLUB_WOMEN
3,4,San Francisco Fury,-1,3,2014-10-09,CLUB_WOMEN
4,5,Vancouver Traffic,-,5,2014-10-09,CLUB_WOMEN
5,6,Denver Molly Brown,-,6,2014-10-09,CLUB_WOMEN
6,7,Texas Showdown,-,7,2014-10-09,CLUB_WOMEN
7,8,New York BENT,-,8,2014-10-09,CLUB_WOMEN
8,9,Chicago Nemesis,+9,18,2014-10-09,CLUB_WOMEN
9,10,Atlanta Ozone,-,10,2014-10-09,CLUB_WOMEN
10,11,Madison Heist,-,11,2014-10-09,CLUB_WOMEN
11,12,San Francisco Nightlock,-3,9,2014-10-09,CLUB_WOMEN
12,13,Toronto Capitals,-1,12,2014-10-09,CLUB_WOMEN
13,14,Seattle Underground,-1,13,2014-10-09,CLUB_WOMEN
14,15,Minneapolis Pop,+1,16,2014-10-09,CLUB_WOMEN
15,16,Philadelphia Green,-2,14,2014-10-09,CLUB_WOMEN
16,17,Raleigh Phoenix,-2,15,2014-10-09,CLUB_WOMEN
17,18,Portland Schwa,-1,17,2014-10-09,CLUB_WOMEN
18,19,Chicago Dish,-,19,2014-10-09,CLUB_WOMEN
19,20,San Diego Wildfire,-,20,2014-10-09,CLUB_WOMEN
20,21,Québec Nova,-,21,2014-10-09,CLUB_WOMEN
21,22,Colorado Jackwagon,+1,23,2014-10-09,CLUB_WOMEN
22,23,Florida Tabby Rosa,+2,25,2014-10-09,CLUB_WOMEN
23,24,Nashville Encore,-2,22,2014-10-09,CLUB_WOMEN
24,25,Pittsburgh Hot Metal,-1,24,2014-10-09,CLUB_WOMEN
0,1,Seattle Riot,-,1,2014-10-09,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2014-10-09,CLUB_WOMEN
2,3,San Francisco Fury,-,3,2014-10-09,CLUB_WOMEN
3,4,Washington DC Scandal,-,4,2014-10-09,CLUB_WOMEN
4,5,Vancouver Traffic,-,5,2014-10-09,CLUB_WOMEN
5,6,Denver Molly Brown,-,6,2014-10-09,CLUB_WOMEN
6,7,Texas Showdown,+1,8,2014-10-09,CLUB_WOMEN
7,8,New York BENT,+1,9,2014-10-09,CLUB_WOMEN
8,9,San Francisco Nightlock,-2,7,2014-10-09,CLUB_WOMEN
9,10,Atlanta Ozone,-,10,2014-10-09,CLUB_WOMEN
10,11,Madison Heist,+2,13,2014-10-09,CLUB_WOMEN
11,12,Toronto Capitals,-1,11,2014-10-09,CLUB_WOMEN
12,13,Seattle Underground,+7,20,2014-10-09,CLUB_WOMEN
13,14,Philadelphia Green,+3,17,2014-10-09,CLUB_WOMEN
14,15,Raleigh Phoenix,-3,12,2014-10-09,CLUB_WOMEN
15,16,Minneapolis Pop,+3,19,2014-10-09,CLUB_WOMEN
16,17,Portland Schwa,-3,14,2014-10-09,CLUB_WOMEN
17,18,Chicago Nemesis,-3,15,2014-10-09,CLUB_WOMEN
18,19,Chicago Dish,-1,18,2014-10-09,CLUB_WOMEN
19,20,San Diego Wildfire,+1,21,2014-10-09,CLUB_WOMEN
20,21,Québec Nova,-5,16,2014-10-09,CLUB_WOMEN
21,22,Nashville Encore,,-,2014-10-09,CLUB_WOMEN
22,23,Colorado Jackwagon,,-,2014-10-09,CLUB_WOMEN
23,24,Pittsburgh Hot Metal,-1,23,2014-10-09,CLUB_WOMEN
24,25,Florida Tabby Rosa,-3,22,2014-10-09,CLUB_WOMEN
0,1,Seattle Riot,,,2014-10-09,CLUB_WOMEN
1,2,Boston Brute Squad,,,2014-10-09,CLUB_WOMEN
2,3,San Francisco Fury,,,2014-10-09,CLUB_WOMEN
3,4,Washington DC Scandal,,,2014-10-09,CLUB_WOMEN
4,5,Vancouver Traffic,,,2014-10-09,CLUB_WOMEN
5,6,Denver Molly Brown,,,2014-10-09,CLUB_WOMEN
6,7,San Francisco Nightlock,,,2014-10-09,CLUB_WOMEN
7,8,Texas Showdown,,,2014-10-09,CLUB_WOMEN
8,9,New York BENT,,,2014-10-09,CLUB_WOMEN
9,10,Atlanta Ozone,,,2014-10-09,CLUB_WOMEN
10,11,Toronto Capitals,,,2014-10-09,CLUB_WOMEN
11,12,Raleigh Phoenix,,,2014-10-09,CLUB_WOMEN
12,13,Madison Heist,,,2014-10-09,CLUB_WOMEN
13,14,Portland Schwa,,,2014-10-09,CLUB_WOMEN
14,15,Chicago Nemesis,,,2014-10-09,CLUB_WOMEN
15,16,Québec Nova,,,2014-10-09,CLUB_WOMEN
16,17,Philadelphia Green,,,2014-10-09,CLUB_WOMEN
17,18,Chicago Dish,,,2014-10-09,CLUB_WOMEN
18,19,Minneapolis Pop,,,2014-10-09,CLUB_WOMEN
19,20,Seattle Underground,,,2014-10-09,CLUB_WOMEN
20,21,San Diego Wildfire,,,2014-10-09,CLUB_WOMEN
21,22,Florida Tabby Rosa,,,2014-10-09,CLUB_WOMEN
22,23,Pittsburgh Hot Metal,,,2014-10-09,CLUB_WOMEN
23,24,Houston Inferno,,,2014-10-09,CLUB_WOMEN
24,25,Chicago Spicy Tuna,,,2014-10-09,CLUB_WOMEN
