,Rank,Team,Change,Prior,Date,Division
5,6,San Francisco Polar Bears,+1,7,2015-09-14,CLUB_MIXED
6,7,Boston Wild Card,+1,8,2015-09-14,CLUB_MIXED
7,8,Atlanta Bucket,-2,6,2015-09-14,CLUB_MIXED
8,9,San Francisco Mischief,-5,4,2015-09-14,CLUB_MIXED
9,10,Boston Slow,-1,9,2015-09-14,CLUB_MIXED
10,11,Seattle Birdfruit,-1,10,2015-09-14,CLUB_MIXED
11,12,Connecticut Metro North,+4,16,2015-09-14,CLUB_MIXED
12,13,Washington DC Ambiguous Grey,,-,2015-09-14,CLUB_MIXED
13,14,San Diego Dorado,+3,17,2015-09-14,CLUB_MIXED
14,15,Philadelphia AMP,-4,11,2015-09-14,CLUB_MIXED
15,16,Los Angeles 7 Figures,-3,13,2015-09-14,CLUB_MIXED
16,17,Chicago UPA,,-,2015-09-14,CLUB_MIXED
17,18,Madison NOISE,-,18,2015-09-14,CLUB_MIXED
18,19,New York 7 Express,+3,22,2015-09-14,CLUB_MIXED
19,20,Denver Love Tractor,+4,24,2015-09-14,CLUB_MIXED
20,21,Missoula Mental Toss Flycoons,,-,2015-09-14,CLUB_MIXED
21,22,Raleighwood,,-,2015-09-14,CLUB_MIXED
22,23,Cincinnati Steamboat,-,23,2015-09-14,CLUB_MIXED
23,24,Pittsburgh Love Bomb,,-,2015-09-14,CLUB_MIXED
24,25,Des Moines Metro,,-,2015-09-14,CLUB_MIXED
0,1,Seattle Mixtape,-,1,2015-09-14,CLUB_MIXED
1,2,Minneapolis Drag’N Thrust,-,2,2015-09-14,CLUB_MIXED
2,3,Iowa Chad Larson Experience,-,3,2015-09-14,CLUB_MIXED
3,4,San Francisco Mischief,+1,5,2015-09-14,CLUB_MIXED
4,5,Toronto Union,-1,4,2015-09-14,CLUB_MIXED
5,6,Atlanta Bucket,+5,11,2015-09-14,CLUB_MIXED
6,7,San Francisco Polar Bears,-1,6,2015-09-14,CLUB_MIXED
7,8,Boston Wild Card,-1,7,2015-09-14,CLUB_MIXED
8,9,Boston Slow,+1,10,2015-09-14,CLUB_MIXED
9,10,Seattle Birdfruit,,-,2015-09-14,CLUB_MIXED
10,11,Philadelphia AMP,+1,12,2015-09-14,CLUB_MIXED
11,12,San Francisco Blackbird,-4,8,2015-09-14,CLUB_MIXED
12,13,Los Angeles 7 Figures,+10,23,2015-09-14,CLUB_MIXED
13,14,Asheville Cahoots,-,14,2015-09-14,CLUB_MIXED
14,15,San Francisco American BBQ,-,15,2015-09-14,CLUB_MIXED
15,16,Connecticut Metro North,+2,18,2015-09-14,CLUB_MIXED
16,17,San Diego Dorado,-,17,2015-09-14,CLUB_MIXED
17,18,Madison NOISE,+1,19,2015-09-14,CLUB_MIXED
18,19,Ontario Crash,+1,20,2015-09-14,CLUB_MIXED
19,20,West Chester Bang!,,-,2015-09-14,CLUB_MIXED
20,21,Austin Cosa Nostra,-12,9,2015-09-14,CLUB_MIXED
21,22,New York 7 Express,-1,21,2015-09-14,CLUB_MIXED
22,23,Cincinnati Steamboat,-1,22,2015-09-14,CLUB_MIXED
23,24,Denver Love Tractor,-,24,2015-09-14,CLUB_MIXED
24,25,Oregon Administrators,,-,2015-09-14,CLUB_MIXED
0,1,Seattle Mixtape,-,1,2015-09-14,CLUB_MIXED
1,2,Minneapolis Drag’N Thrust,-,2,2015-09-14,CLUB_MIXED
2,3,Iowa Chad Larson Experience,-,3,2015-09-14,CLUB_MIXED
3,4,Toronto Union,-,4,2015-09-14,CLUB_MIXED
4,5,San Francisco Mischief,-,5,2015-09-14,CLUB_MIXED
5,6,San Francisco Polar Bears,-,6,2015-09-14,CLUB_MIXED
6,7,Boston Wild Card,-,7,2015-09-14,CLUB_MIXED
7,8,San Francisco Blackbird,+1,9,2015-09-14,CLUB_MIXED
8,9,Austin Cosa Nostra,+4,13,2015-09-14,CLUB_MIXED
9,10,Boston Slow,-,10,2015-09-14,CLUB_MIXED
10,11,Atlanta Bucket,-,11,2015-09-14,CLUB_MIXED
11,12,Philadelphia AMP,-,12,2015-09-14,CLUB_MIXED
12,13,Minneapolis Bird,+1,14,2015-09-14,CLUB_MIXED
13,14,Asheville Cahoots,+1,15,2015-09-14,CLUB_MIXED
14,15,San Francisco American BBQ,+1,16,2015-09-14,CLUB_MIXED
15,16,San Francisco Groove,+2,18,2015-09-14,CLUB_MIXED
16,17,San Diego Dorado,+2,19,2015-09-14,CLUB_MIXED
17,18,Connecticut Metro North,+2,20,2015-09-14,CLUB_MIXED
18,19,Madison NOISE,+3,22,2015-09-14,CLUB_MIXED
19,20,Ontario Crash,+1,21,2015-09-14,CLUB_MIXED
20,21,New York 7 Express,,-,2015-09-14,CLUB_MIXED
21,22,Cincinnati Steamboat,+2,24,2015-09-14,CLUB_MIXED
22,23,Los Angeles 7 Figures,-15,8,2015-09-14,CLUB_MIXED
23,24,Denver Love Tractor,,-,2015-09-14,CLUB_MIXED
24,25,Washington DC Ambiguous Grey,-2,23,2015-09-14,CLUB_MIXED
0,1,Seattle Mixtape,,,2015-09-14,CLUB_MIXED
1,2,Minneapolis Drag’N Thrust,,,2015-09-14,CLUB_MIXED
2,3,Iowa Chad Larson Experience,,,2015-09-14,CLUB_MIXED
3,4,Toronto Union,,,2015-09-14,CLUB_MIXED
4,5,San Francisco Mischief,,,2015-09-14,CLUB_MIXED
5,6,San Francisco Polar Bears,,,2015-09-14,CLUB_MIXED
6,7,Boston Wild Card,,,2015-09-14,CLUB_MIXED
7,8,Los Angeles 7 Figures,,,2015-09-14,CLUB_MIXED
8,9,San Francisco Blackbird,,,2015-09-14,CLUB_MIXED
9,10,Boston Slow,,,2015-09-14,CLUB_MIXED
10,11,Atlanta Bucket,,,2015-09-14,CLUB_MIXED
11,12,Philadelphia AMP,,,2015-09-14,CLUB_MIXED
12,13,Austin Cosa Nostra,,,2015-09-14,CLUB_MIXED
13,14,Minneapolis Bird,,,2015-09-14,CLUB_MIXED
14,15,Asheville Cahoots,,,2015-09-14,CLUB_MIXED
15,16,San Francisco American BBQ,,,2015-09-14,CLUB_MIXED
16,17,Oregon Administrators,,,2015-09-14,CLUB_MIXED
17,18,San Francisco Groove,,,2015-09-14,CLUB_MIXED
18,19,San Diego Dorado,,,2015-09-14,CLUB_MIXED
19,20,Connecticut Metro North,,,2015-09-14,CLUB_MIXED
20,21,Ontario Crash,,,2015-09-14,CLUB_MIXED
21,22,Madison NOISE,,,2015-09-14,CLUB_MIXED
22,23,Washington DC Ambiguous Grey,,,2015-09-14,CLUB_MIXED
23,24,Cincinnati Steamboat,,,2015-09-14,CLUB_MIXED
0,1,San Francisco Polar Bears,-,1,2014-10-11,CLUB_MIXED
1,2,Minneapolis Drag’N Thrust,+1,3,2014-10-11,CLUB_MIXED
2,3,San Francisco Blackbird,+4,7,2014-10-11,CLUB_MIXED
3,4,Iowa Chad Larson Experience,-2,2,2014-10-11,CLUB_MIXED
4,5,San Francisco Mischief,-,5,2014-10-11,CLUB_MIXED
5,6,Los Angeles 7 Figures,-2,4,2014-10-11,CLUB_MIXED
6,7,Boston Slow,+2,9,2014-10-11,CLUB_MIXED
7,8,Boston Wild Card,-2,6,2014-10-11,CLUB_MIXED
8,9,Philadelphia AMP,+1,10,2014-10-11,CLUB_MIXED
9,10,Atlanta Bucket,+1,11,2014-10-11,CLUB_MIXED
10,11,Seattle The D’OH Abides,+2,13,2014-10-11,CLUB_MIXED
11,12,Columbus Santa Maria,+3,15,2014-10-11,CLUB_MIXED
12,13,San Francisco American BBQ,,-,2014-10-11,CLUB_MIXED
13,14,Seattle Mixtape,+3,17,2014-10-11,CLUB_MIXED
14,15,Austin Cosa Nostra,+1,16,2014-10-11,CLUB_MIXED
15,16,Asheville Cahoots,+2,18,2014-10-11,CLUB_MIXED
16,17,Toronto Union,-5,12,2014-10-11,CLUB_MIXED
17,18,San Francisco Groove,-10,8,2014-10-11,CLUB_MIXED
18,19,Boston Ghosts,-5,14,2014-10-11,CLUB_MIXED
19,20,Oregon Administrators,-1,19,2014-10-11,CLUB_MIXED
20,21,San Diego Dorado,+1,22,2014-10-11,CLUB_MIXED
21,22,New York SHUYAMOUF,,-,2014-10-11,CLUB_MIXED
22,23,Madison NOISE,+2,25,2014-10-11,CLUB_MIXED
23,24,Indianapolis Interrobang,-4,20,2014-10-11,CLUB_MIXED
24,25,Washington DC Ambiguous Grey,,-,2014-10-11,CLUB_MIXED
0,1,San Francisco Polar Bears,+1,2,2014-10-11,CLUB_MIXED
1,2,Iowa Chad Larson Experience,+1,3,2014-10-11,CLUB_MIXED
2,3,Minneapolis Drag’N Thrust,-2,1,2014-10-11,CLUB_MIXED
3,4,Los Angeles 7 Figures,+1,5,2014-10-11,CLUB_MIXED
4,5,San Francisco Mischief,+4,9,2014-10-11,CLUB_MIXED
5,6,Boston Wild Card,-2,4,2014-10-11,CLUB_MIXED
6,7,San Francisco Blackbird,+5,12,2014-10-11,CLUB_MIXED
7,8,San Francisco Groove,+2,10,2014-10-11,CLUB_MIXED
8,9,Boston Slow,-3,6,2014-10-11,CLUB_MIXED
9,10,Philadelphia AMP,-3,7,2014-10-11,CLUB_MIXED
10,11,Atlanta Bucket,-,11,2014-10-11,CLUB_MIXED
11,12,Toronto Union,-4,8,2014-10-11,CLUB_MIXED
12,13,Seattle The D’OH Abides,+5,18,2014-10-11,CLUB_MIXED
13,14,Boston Ghosts,-1,13,2014-10-11,CLUB_MIXED
14,15,Columbus Santa Maria,+1,16,2014-10-11,CLUB_MIXED
15,16,Austin Cosa Nostra,+7,23,2014-10-11,CLUB_MIXED
16,17,Seattle Mixtape,+4,21,2014-10-11,CLUB_MIXED
17,18,Asheville Cahoots,-3,15,2014-10-11,CLUB_MIXED
18,19,Oregon Administrators,-2,17,2014-10-11,CLUB_MIXED
19,20,Indianapolis Interrobang,+4,24,2014-10-11,CLUB_MIXED
20,21,Cincinnati Steamboat,-7,14,2014-10-11,CLUB_MIXED
21,22,San Diego Dorado,-3,19,2014-10-11,CLUB_MIXED
22,23,Seattle Birdfruit,,-,2014-10-11,CLUB_MIXED
23,24,Des Moines Metro,,-,2014-10-11,CLUB_MIXED
24,25,Madison NOISE,-5,20,2014-10-11,CLUB_MIXED
0,1,Minneapolis Drag’N Thrust,+1,2,2014-10-11,CLUB_MIXED
1,2,San Francisco Polar Bears,-1,1,2014-10-11,CLUB_MIXED
2,3,Iowa Chad Larson Experience,-,3,2014-10-11,CLUB_MIXED
3,4,Boston Wild Card,-,4,2014-10-11,CLUB_MIXED
4,5,Los Angeles 7 Figures,+7,12,2014-10-11,CLUB_MIXED
5,6,Boston Slow,-1,5,2014-10-11,CLUB_MIXED
6,7,Philadelphia AMP,-1,6,2014-10-11,CLUB_MIXED
7,8,Toronto Union,-1,7,2014-10-11,CLUB_MIXED
8,9,San Francisco Mischief,-1,8,2014-10-11,CLUB_MIXED
9,10,San Francisco Groove,+5,15,2014-10-11,CLUB_MIXED
10,11,Atlanta Bucket,+9,20,2014-10-11,CLUB_MIXED
11,12,San Francisco Blackbird,-1,11,2014-10-11,CLUB_MIXED
12,13,Boston Ghosts,-3,10,2014-10-11,CLUB_MIXED
13,14,Cincinnati Steamboat,+10,24,2014-10-11,CLUB_MIXED
14,15,Asheville Cahoots,-1,14,2014-10-11,CLUB_MIXED
15,16,Columbus Santa Maria,+1,17,2014-10-11,CLUB_MIXED
16,17,Oregon Administrators,,-,2014-10-11,CLUB_MIXED
17,18,Seattle The D’OH Abides,-9,9,2014-10-11,CLUB_MIXED
18,19,San Diego Dorado,,-,2014-10-11,CLUB_MIXED
19,20,Madison NOISE,,-,2014-10-11,CLUB_MIXED
20,21,Seattle Mixtape,,-,2014-10-11,CLUB_MIXED
21,22,San Francisco American BBQ,-9,13,2014-10-11,CLUB_MIXED
22,23,Austin Cosa Nostra,-7,16,2014-10-11,CLUB_MIXED
23,24,Indianapolis Interrobang,-5,19,2014-10-11,CLUB_MIXED
24,25,Charleston Pluff Mud Panic,,-,2014-10-11,CLUB_MIXED
0,1,San Francisco Polar Bears,,,2014-10-11,CLUB_MIXED
1,2,Minneapolis Drag’N Thrust,,,2014-10-11,CLUB_MIXED
2,3,Iowa Chad Larson Experience,,,2014-10-11,CLUB_MIXED
3,4,Boston Wild Card,,,2014-10-11,CLUB_MIXED
4,5,Boston Slow,,,2014-10-11,CLUB_MIXED
5,6,Philadelphia AMP,,,2014-10-11,CLUB_MIXED
6,7,Toronto Union,,,2014-10-11,CLUB_MIXED
7,8,San Francisco Mischief,,,2014-10-11,CLUB_MIXED
8,9,Seattle The D’OH Abides,,,2014-10-11,CLUB_MIXED
9,10,Boston Ghosts,,,2014-10-11,CLUB_MIXED
10,11,San Francisco Blackbird,,,2014-10-11,CLUB_MIXED
11,12,Los Angeles 7 Figures,,,2014-10-11,CLUB_MIXED
12,13,San Francisco American BBQ,,,2014-10-11,CLUB_MIXED
13,14,Asheville Cahoots,,,2014-10-11,CLUB_MIXED
14,15,San Francisco Groove,,,2014-10-11,CLUB_MIXED
15,16,Austin Cosa Nostra,,,2014-10-11,CLUB_MIXED
16,17,Columbus Santa Maria,,,2014-10-11,CLUB_MIXED
17,18,Portland Engine 45,,,2014-10-11,CLUB_MIXED
18,19,Indianapolis Interrobang,,,2014-10-11,CLUB_MIXED
19,20,Atlanta Bucket,,,2014-10-11,CLUB_MIXED
20,21,New York 7 Express,,,2014-10-11,CLUB_MIXED
21,22,Washington DC Ambiguous Grey,,,2014-10-11,CLUB_MIXED
22,23,New York SHUYAMOUF,,,2014-10-11,CLUB_MIXED
23,24,Cincinnati Steamboat,,,2014-10-11,CLUB_MIXED
24,25,Raleighwood,,,2014-10-11,CLUB_MIXED
